stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,218.89488301921673,3034.527420075382,2901.777408474181,2901.777408474181,2901.777408474181,2901.777408474181,1,0.039371867148299836,2,0,1,5,0,1
stage1,2,218.89269407038654,2901.777408474181,2901.777408474181,2901.777408474181,2901.777408474181,2901.777408474181,1,0.0,1,0,0,4,0,0
stage1,3,218.89050514344584,2901.777408474181,2818.0382850268907,2818.0382850268907,2818.0382850268907,2818.0382850268907,1,0.025972085550900307,2,0,1,5,0,1
stage1,4,218.88831623839442,2818.0382850268907,2818.0382850268907,2818.0382850268907,2818.0382850268907,2818.0382850268907,1,0.0,1,0,1,8,0,0
stage1,5,218.88612735523205,2818.0382850268907,2818.0382850268907,2818.0382850268907,2818.0382850268907,2818.0382850268907,1,0.0,1,0,1,9,0,0
stage1,6,218.8839384939585,2818.0382850268907,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,1,0.03623920489987267,2,0,1,8,0,1
stage1,7,218.88174965457358,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,1,0.0,0,0,0,9,0,0
stage1,8,218.87956083707704,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,1,0.0,1,0,0,8,0,0
stage1,9,218.87737204146867,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,1,0.0,2,0,0,6,0,0
stage1,10,218.87518326774827,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,1,0.0,1,0,1,4,0,0
stage1,11,218.8729945159156,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,1,0.0,2,0,0,9,0,0
stage1,12,218.87080578597045,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,1,0.0,1,0,1,8,0,0
stage1,13,218.8686170779126,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,1,0.0,1,0,1,5,0,0
stage1,14,218.86642839174183,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,1,0.0,2,0,1,8,0,0
stage1,15,218.8642397274579,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,2704.5677663304737,1,0.0,0,0,1,4,0,0
