stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,246.27871551706863,3414.147945851619,3360.7573710582096,3360.7573710582096,3360.7573710582096,3360.7573710582096,1,0.014074234062543737,1,0,0,7,0,1
stage1,2,246.27625272991347,3360.7573710582096,3357.5405436947426,3357.5405436947426,3357.5405436947426,3357.5405436947426,1,0.0008614560075215175,1,0,0,5,0,1
stage1,3,246.27378996738616,3357.5405436947426,3115.064619623091,3115.064619623091,3115.064619623091,3115.064619623091,1,0.06499648442795607,2,0,0,8,0,1
stage1,4,246.2713272294865,3115.064619623091,3084.6968817073093,3084.6968817073093,3084.6968817073093,3084.6968817073093,1,0.008773803263031628,2,0,0,6,0,1
stage1,5,246.26886451621422,3084.6968817073093,3059.78122485925,3059.78122485925,3059.78122485925,3059.78122485925,1,0.007269463426449282,0,0,0,11,0,1
stage1,6,246.26640182756907,3059.78122485925,3059.78122485925,3059.78122485925,3059.78122485925,3059.78122485925,1,0.0,1,0,0,9,0,0
stage1,7,246.26393916355082,3059.78122485925,3059.667637119452,3059.667637119452,3059.667637119452,3059.667637119452,1,3.3410547455967976e-05,1,0,1,8,0,1
stage1,8,246.26147652415918,3059.667637119452,3062.1736790985956,3059.667637119452,3062.1736790985956,3059.667637119452,1,-0.0007371512362540467,0,0,1,9,0,1
stage1,9,246.25901390939396,3062.1736790985956,2999.595429563021,2999.595429563021,2999.595429563021,2999.595429563021,1,0.018392302489712527,0,0,0,6,0,1
stage1,10,246.25655131925487,2999.595429563021,2999.595429563021,2999.595429563021,2999.595429563021,2999.595429563021,1,0.0,1,0,0,6,0,0
stage1,11,246.25408875374168,2999.595429563021,2948.472713032925,2948.472713032925,2948.472713032925,2948.472713032925,1,0.015338883511963768,2,0,1,11,0,1
stage1,12,246.25162621285415,2948.472713032925,2868.639985898034,2868.639985898034,2868.639985898034,2868.639985898034,1,0.024368363357683807,0,0,0,9,0,1
stage1,13,246.24916369659203,2868.639985898034,2872.658808786593,2868.639985898034,2872.658808786593,2868.639985898034,1,-0.0012608555334526748,0,0,1,8,0,1
stage1,14,246.2467012049551,2872.658808786593,2819.51429426056,2819.51429426056,2819.51429426056,2819.51429426056,1,0.01665010231188339,2,0,0,7,0,1
stage1,15,246.24423873794305,2819.51429426056,2818.9146725787537,2818.9146725787537,2818.9146725787537,2818.9146725787537,1,0.0001914015881118615,0,0,1,6,0,1
stage1,16,246.2417762955557,2818.9146725787537,2819.4713989634583,2818.9146725787537,2819.4713989634583,2818.9146725787537,1,-0.00017774704254380788,0,0,1,4,0,1
stage1,17,246.23931387779274,2819.4713989634583,2818.0249143210235,2818.0249143210235,2818.0249143210235,2818.0249143210235,1,0.0004617305849138763,0,0,0,8,0,1
stage1,18,246.23685148465398,2818.0249143210235,2818.0249143210235,2818.0249143210235,2818.0249143210235,2818.0249143210235,1,0.0,1,0,1,5,0,0
stage1,19,246.23438911613914,2818.0249143210235,2778.085917165657,2778.085917165657,2778.085917165657,2778.085917165657,1,0.01275542216009486,1,0,0,11,0,1
