stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,314.2759729569603,4356.790091457013,4209.411103472234,4209.411103472234,4209.411103472234,4209.411103472234,1,0.03044468207141531,2,0,1,5,0,1
stage1,2,314.27283019723075,4209.411103472234,4148.437363019968,4148.437363019968,4148.437363019968,4148.437363019968,1,0.01303658993101744,0,0,1,10,0,1
stage1,3,314.2696874689288,4148.437363019968,4140.838735646219,4140.838735646219,4140.838735646219,4140.838735646219,1,0.0016485158236535617,0,0,0,6,0,1
stage1,4,314.26654477205415,4140.838735646219,203830.52877632258,4140.838735646219,4140.838735646219,4140.838735646219,0,-9.594356777534196,2,0,0,12,0,1
stage1,5,314.26340210660646,4140.838735646219,3982.4395078028074,3982.4395078028074,3982.4395078028074,3982.4395078028074,1,0.03442763994450092,0,0,0,9,0,1
stage1,6,314.2602594725854,3982.4395078028074,3871.3210841121554,3871.3210841121554,3871.3210841121554,3871.3210841121554,1,0.025111889615810498,1,0,1,7,0,1
stage1,7,314.2571168699907,3871.3210841121554,3878.918727574167,3871.3210841121554,3878.918727574167,3871.3210841121554,1,-0.0017662908777763093,0,0,1,9,0,1
stage1,8,314.253974298822,3878.918727574167,3870.8631250275803,3870.8631250275803,3870.8631250275803,3870.8631250275803,1,0.0018690884757108842,1,0,0,4,0,1
stage1,9,314.25083175907906,3870.8631250275803,3805.4209284642857,3805.4209284642857,3805.4209284642857,3805.4209284642857,1,0.015215721921592224,2,0,1,11,0,1
stage1,10,314.2476892507615,3805.4209284642857,3799.692637106933,3799.692637106933,3799.692637106933,3799.692637106933,1,0.0013547679267370606,0,0,1,7,0,1
stage1,11,314.244546773869,3799.692637106933,3799.77766348197,3799.692637106933,3799.77766348197,3799.692637106933,1,-2.0139454645917998e-05,0,0,1,5,0,1
stage1,12,314.24140432840125,3799.77766348197,3763.4844849242145,3763.4844849242145,3763.4844849242145,3763.4844849242145,1,0.008596255779883771,2,0,0,11,0,1
stage1,13,314.23826191435796,3763.4844849242145,3762.0322000308533,3762.0322000308533,3762.0322000308533,3762.0322000308533,1,0.00034729953298886655,0,0,1,6,0,1
stage1,14,314.23511953173886,3762.0322000308533,3750.838384384936,3750.838384384936,3750.838384384936,3750.838384384936,1,0.002677923405664353,1,0,0,12,0,1
stage1,15,314.23197718054354,3750.838384384936,3760.6427416052793,3750.838384384936,3760.6427416052793,3750.838384384936,1,-0.0023525197819889237,1,0,1,11,0,1
stage1,16,314.22883486077177,3760.6427416052793,3741.1834915037625,3741.1834915037625,3741.1834915037625,3741.1834915037625,1,0.004657003149384327,1,0,1,10,0,1
stage1,17,314.22569257242316,3741.1834915037625,3748.286587620364,3741.1834915037625,3748.286587620364,3741.1834915037625,1,-0.0017087604816656192,2,0,1,4,0,1
stage1,18,314.2225503154975,3748.286587620364,3748.286587620364,3741.1834915037625,3748.286587620364,3741.1834915037625,1,0.0,0,0,0,4,0,0
stage1,19,314.2194080899943,3748.286587620364,3747.679591027524,3741.1834915037625,3747.679591027524,3741.1834915037625,1,0.00014574577497896885,2,0,1,11,0,1
stage1,20,314.2162658959134,3747.679591027524,3660.470112315533,3660.470112315533,3660.470112315533,3660.470112315533,1,0.020943234055735407,0,0,1,12,0,1
stage1,21,314.21312373325446,3660.470112315533,3648.1756770685024,3648.1756770685024,3648.1756770685024,3648.1756770685024,1,0.003022833511220194,1,0,1,7,0,1
stage1,22,314.20998160201714,3648.1756770685024,3615.7031392371164,3615.7031392371164,3615.7031392371164,3615.7031392371164,1,0.00801093111605071,2,0,1,5,0,1
stage1,23,314.20683950220115,3615.7031392371164,3619.295174109404,3615.7031392371164,3619.295174109404,3615.7031392371164,1,-0.0008941086313133724,1,0,1,10,0,1
stage1,24,314.20369743380616,3619.295174109404,3590.4971355996313,3590.4971355996313,3590.4971355996313,3590.4971355996313,1,0.00716112762622988,1,0,1,5,0,1
stage1,25,314.2005553968318,3590.4971355996313,3588.0155358338175,3588.0155358338175,3588.0155358338175,3588.0155358338175,1,0.0006220419359447413,1,0,0,5,0,1
stage1,26,314.19741339127785,3588.0155358338175,3595.1854847039026,3588.0155358338175,3595.1854847039026,3588.0155358338175,1,-0.0017984743707574343,2,0,1,6,0,1
stage1,27,314.19427141714397,3595.1854847039026,3588.359071753886,3588.0155358338175,3588.359071753886,3588.0155358338175,1,0.0017088886459834503,0,0,0,9,0,1
stage1,28,314.19112947442983,3588.359071753886,3588.814279858949,3588.0155358338175,3588.814279858949,3588.0155358338175,1,-0.00011417120928099762,1,0,1,9,0,1
stage1,29,314.1879875631351,3588.814279858949,3592.5004335733443,3588.0155358338175,3592.5004335733443,3588.0155358338175,1,-0.0009244107062253169,0,0,1,8,0,1
stage1,30,314.1848456832595,3592.5004335733443,3596.097366393372,3588.0155358338175,3596.097366393372,3588.0155358338175,1,-0.0009011104098336577,0,0,1,9,0,1
stage1,31,314.18170383480265,3596.097366393372,3599.566654275264,3588.0155358338175,3599.566654275264,3588.0155358338175,1,-0.0008682632241502989,0,0,1,5,0,1
stage1,32,314.1785620177643,3599.566654275264,3595.5769888634395,3588.0155358338175,3595.5769888634395,3588.0155358338175,1,0.0009975364302193192,1,0,0,8,0,1
stage1,33,314.1754202321441,3595.5769888634395,3596.8425983877232,3588.0155358338175,3596.8425983877232,3588.0155358338175,1,-0.0003167915957253357,2,0,1,4,0,1
stage1,34,314.1722784779418,3596.8425983877232,3600.1487885507304,3588.0155358338175,3600.1487885507304,3588.0155358338175,1,-0.000827273105595512,1,0,1,6,0,1
stage1,35,314.169136755157,3600.1487885507304,3601.228943639152,3588.0155358338175,3601.228943639152,3588.0155358338175,1,-0.00027002761182290283,1,0,1,6,0,1
stage1,36,314.16599506378947,3601.228943639152,3626.934509532433,3588.0155358338175,3626.934509532433,3588.0155358338175,1,-0.006424198423934183,2,0,1,5,0,1
stage1,37,314.1628534038388,3626.934509532433,3625.3734732532653,3588.0155358338175,3625.3734732532653,3588.0155358338175,1,0.0003873609097595731,1,0,0,4,0,1
stage1,38,314.1597117753048,3625.3734732532653,3619.2504571646045,3588.0155358338175,3619.2504571646045,3588.0155358338175,1,0.001520040492503953,1,0,1,7,0,1
stage1,39,314.15657017818705,3619.2504571646045,3618.5369522640403,3588.0155358338175,3618.5369522640403,3588.0155358338175,1,0.00017742745856026216,1,0,1,7,0,1
stage1,40,314.1534286124853,3618.5369522640403,3611.9516677144557,3588.0155358338175,3611.9516677144557,3588.0155358338175,1,0.0016378874038906726,1,0,1,10,0,1
stage1,41,314.1502870781992,3611.9516677144557,3534.8194786698878,3534.8194786698878,3534.8194786698878,3534.8194786698878,1,0.019219241154474674,1,0,0,12,0,1
stage1,42,314.1471455753284,3534.8194786698878,3536.8712931605032,3534.8194786698878,3536.8712931605032,3534.8194786698878,1,-0.0005224122625489181,1,0,1,5,0,1
