stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,316.3230381317049,4385.168440542946,4387.630722128441,4385.168440542946,4387.630722128441,4385.168440542946,1,-0.0005053519510122965,1,0,1,7,0,1
stage1,2,316.3198749013236,4387.630722128441,4380.43938441535,4380.43938441535,4380.43938441535,4380.43938441535,1,0.0014751022480402678,0,0,1,5,0,1
stage1,3,316.3167117025746,4380.43938441535,4246.476850257827,4246.476850257827,4246.476850257827,4246.476850257827,1,0.027523787036231845,1,0,1,5,0,1
stage1,4,316.3135485354576,4246.476850257827,4003.3834826462203,4003.3834826462203,4003.3834826462203,4003.3834826462203,1,0.051521305441041707,2,0,1,12,0,1
stage1,5,316.31038539997223,4003.3834826462203,3902.6094245887766,3902.6094245887766,3902.6094245887766,3902.6094245887766,1,0.022654999863203004,0,0,1,9,0,1
stage1,6,316.30722229611825,3902.6094245887766,3907.1692344979087,3902.6094245887766,3907.1692344979087,3902.6094245887766,1,-0.0010515602438620516,1,0,0,6,0,1
stage1,7,316.3040592238953,3907.1692344979087,3890.0429136036746,3890.0429136036746,3890.0429136036746,3890.0429136036746,1,0.003944975986378401,2,0,0,8,0,1
stage1,8,316.3008961833031,3890.0429136036746,3826.4492400980344,3826.4492400980344,3826.4492400980344,3826.4492400980344,1,0.01471302693215157,2,0,0,4,0,1
stage1,9,316.2977331743413,3826.4492400980344,3826.4492400980344,3826.4492400980344,3826.4492400980344,3826.4492400980344,1,0.0,1,0,0,8,0,0
stage1,10,316.2945701970096,3826.4492400980344,3771.0096346543255,3771.0096346543255,3771.0096346543255,3771.0096346543255,1,0.013039672492312906,1,0,0,8,0,1
stage1,11,316.29140725130765,3771.0096346543255,3712.861662829304,3712.861662829304,3712.861662829304,3712.861662829304,1,0.013877762114844514,2,0,1,12,0,1
stage1,12,316.28824433723514,3712.861662829304,3702.303498329261,3702.303498329261,3702.303498329261,3702.303498329261,1,0.0025593057089009883,1,0,1,7,0,1
stage1,13,316.2850814547918,3702.303498329261,3702.029725654108,3702.029725654108,3702.029725654108,3702.029725654108,1,6.655192037844482e-05,0,0,1,7,0,1
stage1,14,316.28191860397726,3702.029725654108,3783.061534494339,3702.029725654108,3783.061534494339,3702.029725654108,1,-0.019699633271670222,1,0,0,11,0,1
stage1,15,316.27875578479126,3783.061534494339,3785.621329727949,3702.029725654108,3785.621329727949,3702.029725654108,1,-0.0006089818231193855,1,0,1,5,0,1
stage1,16,316.27559299723345,3785.621329727949,3785.621329727949,3702.029725654108,3785.621329727949,3702.029725654108,1,0.0,1,0,1,4,0,0
stage1,17,316.2724302413035,3785.621329727949,3785.621329727949,3702.029725654108,3785.621329727949,3702.029725654108,1,0.0,0,0,0,4,0,0
stage1,18,316.2692675170011,3785.621329727949,3783.4980978734056,3702.029725654108,3783.4980978734056,3702.029725654108,1,0.0005047807222774955,0,0,0,7,0,1
stage1,19,316.2661048243259,3783.4980978734056,3781.841838141776,3702.029725654108,3781.841838141776,3702.029725654108,1,0.00039398295437351,2,0,0,9,0,1
stage1,20,316.26294216327767,3781.841838141776,3857.8419926125425,3702.029725654108,3857.8419926125425,3702.029725654108,1,-0.01808646208676421,0,0,1,5,0,1
stage1,21,316.25977953385603,3857.8419926125425,3755.4618113329307,3702.029725654108,3755.4618113329307,3702.029725654108,1,0.023884379746007094,2,0,0,12,0,1
stage1,22,316.2566169360607,3755.4618113329307,3716.5282980930715,3702.029725654108,3716.5282980930715,3702.029725654108,1,0.009330453530410525,1,0,0,7,0,1
