stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,313.2771901649945,4342.944021932155,4156.031448555922,4156.031448555922,4156.031448555922,4156.031448555922,1,0.038734396572712174,2,0,0,12,0,1
stage1,2,313.2740573930929,4156.031448555922,4103.159129361254,4103.159129361254,4103.159129361254,4103.159129361254,1,0.011449645620880865,2,0,1,7,0,1
stage1,3,313.270924652519,4103.159129361254,4074.0784804592395,4074.0784804592395,4074.0784804592395,4074.0784804592395,1,0.006378642208762478,2,0,0,7,0,1
stage1,4,313.26779194327247,4074.0784804592395,4049.6080307607435,4049.6080307607435,4049.6080307607435,4049.6080307607435,1,0.005405738950361068,0,0,1,12,0,1
stage1,5,313.26465926535303,4049.6080307607435,4046.197227427595,4046.197227427595,4046.197227427595,4046.197227427595,1,0.0007580296602822211,0,0,1,9,0,1
stage1,6,313.2615266187604,4046.197227427595,3988.734520523848,3988.734520523848,3988.734520523848,3988.734520523848,1,0.012781491683797979,0,0,1,9,0,1
stage1,7,313.25839400349423,3988.734520523848,3932.735896543535,3932.735896543535,3932.735896543535,3932.735896543535,1,0.012635276006201249,0,0,0,11,0,1
stage1,8,313.2552614195542,3932.735896543535,3925.4038855736544,3925.4038855736544,3925.4038855736544,3925.4038855736544,1,0.0016779183872205308,0,0,1,12,0,1
stage1,9,313.25212886694,3925.4038855736544,3917.171794932383,3917.171794932383,3917.171794932383,3917.171794932383,1,0.0018874189237884297,1,0,1,4,0,1
stage1,10,313.24899634565134,3917.171794932383,3724.507775168244,3724.507775168244,3724.507775168244,3724.507775168244,1,0.0442660232599572,0,0,0,12,0,1
stage1,11,313.2458638556879,3724.507775168244,3678.186810866482,3678.186810866482,3678.186810866482,3678.186810866482,1,0.011193121450713675,0,0,0,5,0,1
stage1,12,313.24273139704934,3678.186810866482,3671.5711324317326,3671.5711324317326,3671.5711324317326,3671.5711324317326,1,0.0016187624222033245,1,0,0,4,0,1
stage1,13,313.23959896973537,3671.5711324317326,3671.611386910672,3671.5711324317326,3671.611386910672,3671.5711324317326,1,-9.867446316236479e-06,2,0,1,4,0,1
stage1,14,313.2364665737457,3671.611386910672,3638.854612339067,3638.854612339067,3638.854612339067,3638.854612339067,1,0.008029470989098944,2,0,1,6,0,1
stage1,15,313.23333420908,3638.854612339067,3714.4410569095776,3638.854612339067,3714.4410569095776,3638.854612339067,1,-0.018694838722817523,0,0,1,5,0,1
stage1,16,313.2302018757379,3714.4410569095776,3689.108295062575,3638.854612339067,3689.108295062575,3638.854612339067,1,0.006138066350491908,1,0,1,10,0,1
stage1,17,313.2270695737192,3689.108295062575,3712.1920384316995,3638.854612339067,3712.1920384316995,3638.854612339067,1,-0.005631542196800605,1,0,1,10,0,1
