stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,272.0111772804756,3770.8756122550617,3771.907469471425,3770.8756122550617,3771.907469471425,3770.8756122550617,1,-0.000246274762208766,0,0,1,6,0,1
stage1,2,272.00845716870276,3771.907469471425,3511.740582029362,3511.740582029362,3511.740582029362,3511.740582029362,1,0.06207739733622606,2,0,1,12,0,1
stage1,3,272.0057370841311,3511.740582029362,3267.2688709900885,3267.2688709900885,3267.2688709900885,3267.2688709900885,1,0.06265398448315863,2,0,1,9,0,1
stage1,4,272.0030170267603,3267.2688709900885,3265.2496490407584,3265.2496490407584,3265.2496490407584,3265.2496490407584,1,0.0005562137143143707,2,0,0,7,0,1
stage1,5,272.00029699659,3265.2496490407584,3242.6732571460852,3242.6732571460852,3242.6732571460852,3242.6732571460852,1,0.006222725637892636,1,0,1,4,0,1
stage1,6,271.99757699362004,3242.6732571460852,3241.641399929722,3241.641399929722,3241.641399929722,3241.641399929722,1,0.000286390709480327,0,0,0,4,0,1
stage1,7,271.9948570178501,3241.641399929722,3241.641399929722,3241.641399929722,3241.641399929722,3241.641399929722,1,0.0,1,0,1,11,0,0
stage1,8,271.9921370692799,3241.641399929722,3234.2119094814657,3234.2119094814657,3234.2119094814657,3234.2119094814657,1,0.002062702371574971,2,0,0,8,0,1
stage1,9,271.98941714790925,3234.2119094814657,3230.7759143793764,3230.7759143793764,3230.7759143793764,3230.7759143793764,1,0.0009561511980135248,0,0,1,10,0,1
stage1,10,271.98669725373776,3230.7759143793764,3230.7759143793764,3230.7759143793764,3230.7759143793764,3230.7759143793764,1,0.0,1,0,1,9,0,0
stage1,11,271.9839773867652,3230.7759143793764,3226.8921021164924,3226.8921021164924,3226.8921021164924,3226.8921021164924,1,0.001081916892173898,2,0,0,7,0,1
stage1,12,271.98125754699134,3226.8921021164924,3296.136861161588,3226.8921021164924,3296.136861161588,3226.8921021164924,1,-0.019312788022788456,2,0,1,9,0,1
stage1,13,271.9785377344159,3296.136861161588,3290.741176876914,3226.8921021164924,3290.741176876914,3226.8921021164924,1,0.0014732749460213347,2,0,0,8,0,1
stage1,14,271.97581794903857,3290.741176876914,3237.413495498239,3226.8921021164924,3237.413495498239,3226.8921021164924,1,0.014584833829549887,2,0,0,8,0,1
stage1,15,271.9730981908591,3237.413495498239,3198.0399455793136,3198.0399455793136,3198.0399455793136,3198.0399455793136,1,0.010945835302258605,2,0,0,10,0,1
stage1,16,271.9703784598772,3198.0399455793136,3198.0399455793136,3198.0399455793136,3198.0399455793136,3198.0399455793136,1,0.0,1,0,0,5,0,0
stage1,17,271.96765875609265,3198.0399455793136,3198.0399455793136,3198.0399455793136,3198.0399455793136,3198.0399455793136,1,0.0,1,0,0,4,0,0
