stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,227.71865911901574,3156.8509305847406,3156.8509305847406,3156.8509305847406,3156.8509305847406,3156.8509305847406,1,0.0,1,0,1,7,0,1
stage1,2,227.71638193242455,3156.8509305847406,3156.8509305847406,3156.8509305847406,3156.8509305847406,3156.8509305847406,1,0.0,0,0,0,4,0,0
stage1,3,227.71410476860524,3156.8509305847406,3159.4564818602043,3156.8509305847406,3159.4564818602043,3156.8509305847406,1,-0.0007428276467533516,1,0,1,11,0,1
stage1,4,227.71182762755757,3159.4564818602043,3159.4564818602043,3156.8509305847406,3159.4564818602043,3156.8509305847406,1,0.0,0,0,1,11,0,0
stage1,5,227.7095505092813,3159.4564818602043,3153.5290154927625,3153.5290154927625,3153.5290154927625,3153.5290154927625,1,0.0016884928662023342,0,0,0,6,0,1
stage1,6,227.70727341377622,3153.5290154927625,3153.5290154927625,3153.5290154927625,3153.5290154927625,3153.5290154927625,1,0.0,2,0,1,6,0,0
stage1,7,227.7049963410421,3153.5290154927625,3080.0493782011526,3080.0493782011526,3080.0493782011526,3080.0493782011526,1,0.020970688152084523,0,0,0,9,0,1
stage1,8,227.7027192910787,3080.0493782011526,3080.0493782011526,3080.0493782011526,3080.0493782011526,3080.0493782011526,1,0.0,0,0,1,4,0,0
stage1,9,227.7004422638858,3080.0493782011526,2939.003308734065,2939.003308734065,2939.003308734065,2939.003308734065,1,0.04121409981891814,2,0,1,11,0,1
stage1,10,227.69816525946317,2939.003308734065,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,1,0.0007978882299821109,1,0,1,5,0,1
stage1,11,227.69588827781058,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,1,0.0,0,0,1,6,0,0
stage1,12,227.69361131892782,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,1,0.0,2,0,0,9,0,0
stage1,13,227.69133438281463,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,1,0.0,2,0,1,5,0,0
stage1,14,227.6890574694708,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,1,0.0,1,0,1,8,0,0
stage1,15,227.68678057889613,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,1,0.0,1,0,0,12,0,0
stage1,16,227.68450371109034,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,1,0.0,0,0,0,12,0,0
stage1,17,227.68222686605324,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,2936.397757458601,1,0.0,2,0,1,4,0,0
stage1,18,227.6799500437846,2936.397757458601,2939.0480389984737,2936.397757458601,2939.0480389984737,2936.397757458601,1,-0.0008123059554267362,0,0,1,12,0,1
stage1,19,227.67767324428416,2939.0480389984737,2939.0480389984737,2936.397757458601,2939.0480389984737,2936.397757458601,1,0.0,0,0,0,10,0,0
stage1,20,227.67539646755174,2939.0480389984737,2939.0480389984737,2936.397757458601,2939.0480389984737,2936.397757458601,1,0.0,0,0,1,10,0,0
stage1,21,227.67311971358706,2939.0480389984737,2934.206367958883,2934.206367958883,2934.206367958883,2934.206367958883,1,0.0014826242639832047,0,0,0,6,0,1
stage1,22,227.67084298238993,2934.206367958883,2934.206367958883,2934.206367958883,2934.206367958883,2934.206367958883,1,0.0,0,0,0,12,0,0
stage1,23,227.66856627396012,2934.206367958883,2934.206367958883,2934.206367958883,2934.206367958883,2934.206367958883,1,0.0,1,0,1,10,0,0
stage1,24,227.6662895882974,2934.206367958883,2796.3839466984273,2796.3839466984273,2796.3839466984273,2796.3839466984273,1,0.04227384293378662,2,0,1,7,0,1
stage1,25,227.66401292540152,2796.3839466984273,2796.3839466984273,2796.3839466984273,2796.3839466984273,2796.3839466984273,1,0.0,1,0,1,6,0,0
stage1,26,227.66173628527227,2796.3839466984273,2796.3839466984273,2796.3839466984273,2796.3839466984273,2796.3839466984273,1,0.0,0,0,0,11,0,0
stage1,27,227.65945966790943,2796.3839466984273,2796.3839466984273,2796.3839466984273,2796.3839466984273,2796.3839466984273,1,0.0,1,0,0,12,0,0
stage1,28,227.65718307331275,2796.3839466984273,2797.646160942433,2796.3839466984273,2797.646160942433,2796.3839466984273,1,-0.0004062363542554823,0,0,1,10,0,1
stage1,29,227.65490650148203,2797.646160942433,2797.646160942433,2796.3839466984273,2797.646160942433,2796.3839466984273,1,0.0,1,0,1,7,0,0
stage1,30,227.65262995241702,2797.646160942433,2797.646160942433,2796.3839466984273,2797.646160942433,2796.3839466984273,1,0.0,0,0,0,7,0,0
stage1,31,227.6503534261175,2797.646160942433,2797.646160942433,2796.3839466984273,2797.646160942433,2796.3839466984273,1,0.0,2,0,0,9,0,0
stage1,32,227.64807692258324,2797.646160942433,2797.646160942433,2796.3839466984273,2797.646160942433,2796.3839466984273,1,0.0,0,0,0,6,0,0
stage1,33,227.64580044181403,2797.646160942433,2797.646160942433,2796.3839466984273,2797.646160942433,2796.3839466984273,1,0.0,1,0,1,12,0,0
stage1,34,227.64352398380962,2797.646160942433,2797.646160942433,2796.3839466984273,2797.646160942433,2796.3839466984273,1,0.0,0,0,1,4,0,0
stage1,35,227.6412475485698,2797.646160942433,2797.646160942433,2796.3839466984273,2797.646160942433,2796.3839466984273,1,0.0,1,0,1,6,0,0
stage1,36,227.6389711360943,2797.646160942433,2797.646160942433,2796.3839466984273,2797.646160942433,2796.3839466984273,1,0.0,1,0,1,7,0,0
