stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,257.4297814405896,3568.734543954152,3461.1713355162706,3461.1713355162706,3461.1713355162706,3461.1713355162706,1,0.02712639071406843,2,0,1,5,0,1
stage1,2,257.42720714277516,3461.1713355162706,3417.196211993773,3417.196211993773,3417.196211993773,3417.196211993773,1,0.01143474486920897,0,0,0,8,0,1
stage1,3,257.42463287070376,3417.196211993773,3263.773250675133,3263.773250675133,3263.773250675133,3263.773250675133,1,0.040407590498355475,0,0,1,11,0,1
stage1,4,257.42205862437504,3263.773250675133,3264.482233081768,3263.773250675133,3264.482233081768,3263.773250675133,1,-0.00019550505410854344,1,0,1,11,0,1
stage1,5,257.41948440378883,3264.482233081768,3158.3390860444347,3158.3390860444347,3158.3390860444347,3158.3390860444347,1,0.029263088451064352,2,0,1,5,0,1
stage1,6,257.4169102089448,3158.3390860444347,3158.3390860444347,3158.3390860444347,3158.3390860444347,3158.3390860444347,1,0.0,2,0,0,5,0,0
stage1,7,257.4143360398427,3158.3390860444347,3152.9502365129715,3152.9502365129715,3152.9502365129715,3152.9502365129715,1,0.0015356060404492665,1,0,1,5,0,1
stage1,8,257.4117618964823,3152.9502365129715,3028.661526748203,3028.661526748203,3028.661526748203,3028.661526748203,1,0.035477831997755824,2,0,0,6,0,1
stage1,9,257.4091877788633,3028.661526748203,2998.042930353794,2998.042930353794,2998.042930353794,2998.042930353794,1,0.009098651834018263,2,0,0,9,0,1
stage1,10,257.40661368698557,2998.042930353794,2995.229932711213,2995.229932711213,2995.229932711213,2995.229932711213,1,0.0008444501753762093,1,0,0,4,0,1
stage1,11,257.4040396208487,2995.229932711213,2995.229932711213,2995.229932711213,2995.229932711213,2995.229932711213,1,0.0,1,0,1,6,0,0
stage1,12,257.4014655804525,2995.229932711213,2995.229932711213,2995.229932711213,2995.229932711213,2995.229932711213,1,0.0,1,0,1,5,0,0
stage1,13,257.3988915657967,2995.229932711213,2996.696184087338,2995.229932711213,2996.696184087338,2995.229932711213,1,-0.0004405759384615944,2,0,1,8,0,1
stage1,14,257.3963175768811,2996.696184087338,2996.696184087338,2995.229932711213,2996.696184087338,2995.229932711213,1,0.0,2,0,0,6,0,0
stage1,15,257.39374361370534,2996.696184087338,202847.3322440383,2995.229932711213,2996.696184087338,2995.229932711213,0,-13.30507932649518,1,0,1,7,0,1
stage1,16,257.3911696762692,2996.696184087338,2942.007152258442,2942.007152258442,2942.007152258442,2942.007152258442,1,0.016424797718023174,1,0,0,11,0,1
stage1,17,257.3885957645725,2942.007152258442,2942.007152258442,2942.007152258442,2942.007152258442,2942.007152258442,1,0.0,0,0,0,5,0,0
stage1,18,257.3860218786148,2942.007152258442,2942.007152258442,2942.007152258442,2942.007152258442,2942.007152258442,1,0.0,1,0,1,7,0,0
stage1,19,257.38344801839605,2942.007152258442,2942.007152258442,2942.007152258442,2942.007152258442,2942.007152258442,1,0.0,1,0,0,5,0,0
stage1,20,257.38087418391586,2942.007152258442,2942.007152258442,2942.007152258442,2942.007152258442,2942.007152258442,1,0.0,0,0,0,12,0,0
stage1,21,257.37830037517404,2942.007152258442,3103.7502577923588,2942.007152258442,3103.7502577923588,2942.007152258442,1,-0.04947941573451939,1,0,1,10,0,1
stage1,22,257.3757265921703,3103.7502577923588,3104.4265305362487,2942.007152258442,3104.4265305362487,2942.007152258442,1,-0.00019610001415960868,0,0,1,7,0,1
stage1,23,257.3731528349044,3104.4265305362487,3104.4265305362487,2942.007152258442,3104.4265305362487,2942.007152258442,1,0.0,0,0,1,5,0,0
stage1,24,257.37057910337603,3104.4265305362487,3104.2586423853236,2942.007152258442,3104.2586423853236,2942.007152258442,1,4.867222153475243e-05,2,0,1,6,0,1
stage1,25,257.368005397585,3104.2586423853236,3038.3970422633506,2942.007152258442,3038.3970422633506,2942.007152258442,1,0.019094878017067614,2,0,1,11,0,1
stage1,26,257.36543171753107,3038.3970422633506,3043.3168333597187,2942.007152258442,3043.3168333597187,2942.007152258442,1,-0.0014572855111236193,0,0,1,9,0,1
stage1,27,257.3628580632139,3043.3168333597187,3043.3168333597187,2942.007152258442,3043.3168333597187,2942.007152258442,1,0.0,1,0,0,5,0,0
stage1,28,257.36028443463323,3043.3168333597187,3041.9663933804395,2942.007152258442,3041.9663933804395,2942.007152258442,1,0.0003993655764094316,2,0,0,7,0,1
stage1,29,257.3577108317889,3041.9663933804395,3041.9663933804395,2942.007152258442,3041.9663933804395,2942.007152258442,1,0.0,1,0,1,11,0,0
