stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,314.2759729569603,4356.790091457013,4011.7414787357347,4011.7414787357347,4011.7414787357347,4011.7414787357347,1,0.0712781072602231,2,0,0,11,0,1
stage1,2,314.27283019723075,4011.7414787357347,4006.681404478506,4006.681404478506,4006.681404478506,4006.681404478506,1,0.001135184521645955,2,0,0,4,0,1
stage1,3,314.2696874689288,4006.681404478506,3992.5282206223833,3992.5282206223833,3992.5282206223833,3992.5282206223833,1,0.0031791560607420844,1,0,1,4,0,1
stage1,4,314.26654477205415,3992.5282206223833,3883.475859709,3883.475859709,3883.475859709,3883.475859709,1,0.02458270033386143,2,0,0,10,0,1
stage1,5,314.26340210660646,3883.475859709,3871.8783280437256,3871.8783280437256,3871.8783280437256,3871.8783280437256,1,0.002687741311086467,1,0,0,4,0,1
stage1,6,314.2602594725854,3871.8783280437256,3851.9373179922923,3851.9373179922923,3851.9373179922923,3851.9373179922923,1,0.004635194478168863,0,0,0,9,0,1
stage1,7,314.2571168699907,3851.9373179922923,3754.576910445833,3754.576910445833,3754.576910445833,3754.576910445833,1,0.02274812894345975,2,0,1,7,0,1
stage1,8,314.253974298822,3754.576910445833,3759.8127073351866,3754.576910445833,3759.8127073351866,3754.576910445833,1,-0.0012550594415333294,1,0,1,5,0,1
stage1,9,314.25083175907906,3759.8127073351866,3741.28277468829,3741.28277468829,3741.28277468829,3741.28277468829,1,0.004435577163104751,2,0,1,10,0,1
stage1,10,314.2476892507615,3741.28277468829,3739.274170966527,3739.274170966527,3739.274170966527,3739.274170966527,1,0.00048318810912047644,2,0,1,8,0,1
stage1,11,314.244546773869,3739.274170966527,3744.6969041730017,3739.274170966527,3744.6969041730017,3739.274170966527,1,-0.0013051890989223072,1,0,1,12,0,1
stage1,12,314.24140432840125,3744.6969041730017,3695.693042788392,3695.693042788392,3695.693042788392,3695.693042788392,1,0.011777582104709385,2,0,0,11,0,1
stage1,13,314.23826191435796,3695.693042788392,3691.285877480231,3691.285877480231,3691.285877480231,3691.285877480231,1,0.0010732625062259524,0,0,0,5,0,1
stage1,14,314.23511953173886,3691.285877480231,3690.86823322035,3690.86823322035,3690.86823322035,3690.86823322035,1,0.0001018289686492244,2,0,1,6,0,1
stage1,15,314.23197718054354,3690.86823322035,3684.441065251544,3684.441065251544,3684.441065251544,3684.441065251544,1,0.0015672331837428496,0,0,0,9,0,1
stage1,16,314.22883486077177,3684.441065251544,3687.1072614251,3684.441065251544,3687.1072614251,3684.441065251544,1,-0.000651272883377447,0,0,1,4,0,1
stage1,17,314.22569257242316,3687.1072614251,3690.914748957135,3684.441065251544,3690.914748957135,3684.441065251544,1,-0.0009293840769652387,1,0,1,9,0,1
stage1,18,314.2225503154975,3690.914748957135,3684.1405789747405,3684.1405789747405,3684.1405789747405,3684.1405789747405,1,0.0016518270940497253,0,0,0,8,0,1
stage1,19,314.2194080899943,3684.1405789747405,3688.654592428574,3684.1405789747405,3688.654592428574,3684.1405789747405,1,-0.001102729936972313,0,0,1,7,0,1
stage1,20,314.2162658959134,3688.654592428574,3687.3358761938216,3684.1405789747405,3687.3358761938216,3684.1405789747405,1,0.0003217554209909227,1,0,0,6,0,1
stage1,21,314.21312373325446,3687.3358761938216,3661.6762977268263,3661.6762977268263,3661.6762977268263,3661.6762977268263,1,0.006262955530954694,2,0,0,6,0,1
stage1,22,314.20998160201714,3661.6762977268263,3658.102284587554,3658.102284587554,3658.102284587554,3658.102284587554,1,0.000878453354094098,1,0,0,12,0,1
stage1,23,314.20683950220115,3658.102284587554,103601.00953074623,3658.102284587554,3658.102284587554,3658.102284587554,0,-5.454230739159131,1,0,1,7,0,1
stage1,24,314.20369743380616,3658.102284587554,3602.738742892576,3602.738742892576,3602.738742892576,3602.738742892576,1,0.013621048196332319,2,0,1,12,0,1
stage1,25,314.2005553968318,3602.738742892576,3601.550107902066,3601.550107902066,3601.550107902066,3601.550107902066,1,0.0002969328524221459,2,0,1,9,0,1
stage1,26,314.19741339127785,3601.550107902066,3601.550107902066,3601.550107902066,3601.550107902066,3601.550107902066,1,0.0,2,0,0,4,0,0
stage1,27,314.19427141714397,3601.550107902066,3609.780816677977,3601.550107902066,3609.780816677977,3601.550107902066,1,-0.0020567915692931513,2,0,1,5,0,1
stage1,28,314.19112947442983,3609.780816677977,3607.062859956191,3601.550107902066,3607.062859956191,3601.550107902066,1,0.0006776480827604495,0,0,1,6,0,1
stage1,29,314.1879875631351,3607.062859956191,3611.033755506483,3601.550107902066,3611.033755506483,3601.550107902066,1,-0.0009907800706600877,2,0,1,4,0,1
stage1,30,314.1848456832595,3611.033755506483,3610.3625497200724,3601.550107902066,3610.3625497200724,3601.550107902066,1,0.0001672887180432408,0,0,1,4,0,1
stage1,31,314.18170383480265,3610.3625497200724,3606.160364792045,3601.550107902066,3606.160364792045,3601.550107902066,1,0.0010475309288585839,0,0,0,6,0,1
stage1,32,314.1785620177643,3606.160364792045,3663.442811798897,3601.550107902066,3663.442811798897,3601.550107902066,1,-0.014296148005370112,0,0,0,12,0,1
stage1,33,314.1754202321441,3663.442811798897,3662.4184512994852,3601.550107902066,3662.4184512994852,3601.550107902066,1,0.0002516552043616455,2,0,0,9,0,1
stage1,34,314.1722784779418,3662.4184512994852,3653.2243537451986,3601.550107902066,3653.2243537451986,3601.550107902066,1,0.0022593507292761553,2,0,0,8,0,1
stage1,35,314.169136755157,3653.2243537451986,3655.5065195693082,3601.550107902066,3655.5065195693082,3601.550107902066,1,-0.0005622291550731008,1,0,1,4,0,1
stage1,36,314.16599506378947,3655.5065195693082,3650.661147930706,3601.550107902066,3650.661147930706,3601.550107902066,1,0.001192949445281152,2,0,0,9,0,1
stage1,37,314.1628534038388,3650.661147930706,3656.2593340565763,3601.550107902066,3656.2593340565763,3601.550107902066,1,-0.0013801246703323894,2,0,1,10,0,1
stage1,38,314.1597117753048,3656.2593340565763,3631.24707856168,3601.550107902066,3631.24707856168,3601.550107902066,1,0.0061568471732093575,1,0,1,10,0,1
stage1,39,314.15657017818705,3631.24707856168,3608.56338982042,3601.550107902066,3608.56338982042,3601.550107902066,1,0.0056221235915514985,0,0,1,7,0,1
stage1,40,314.1534286124853,3608.56338982042,3609.811382515299,3601.550107902066,3609.811382515299,3601.550107902066,1,-0.0003112577788046071,1,0,1,7,0,1
stage1,41,314.1502870781992,3609.811382515299,3615.1362297279456,3601.550107902066,3615.1362297279456,3601.550107902066,1,-0.0013275936007611001,1,0,1,7,0,1
stage1,42,314.1471455753284,3615.1362297279456,3610.161020365353,3601.550107902066,3610.161020365353,3601.550107902066,1,0.0012385946591756062,0,0,0,12,0,1
