stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,316.3230381317049,4385.168440542946,4139.736874069428,4139.736874069428,4139.736874069428,4139.736874069428,1,0.050371704718101276,2,0,0,6,0,1
stage1,2,316.3198749013236,4139.736874069428,4081.533065038721,4081.533065038721,4081.533065038721,4081.533065038721,1,0.012653806201006892,2,0,0,5,0,1
stage1,3,316.3167117025746,4081.533065038721,4059.874230854655,4059.874230854655,4059.874230854655,4059.874230854655,1,0.004775889464826514,1,0,1,8,0,1
stage1,4,316.3135485354576,4059.874230854655,3909.537338272233,3909.537338272233,3909.537338272233,3909.537338272233,1,0.033326944538303295,0,0,1,11,0,1
stage1,5,316.31038539997223,3909.537338272233,3681.379955752758,3681.379955752758,3681.379955752758,3681.379955752758,1,0.05252325953184914,2,0,0,10,0,1
stage1,6,316.30722229611825,3681.379955752758,3676.8829982903558,3676.8829982903558,3676.8829982903558,3676.8829982903558,1,0.0010993871224396865,2,0,0,6,0,1
stage1,7,316.3040592238953,3676.8829982903558,3611.975452632708,3611.975452632708,3611.975452632708,3611.975452632708,1,0.01588758497864774,0,0,1,11,0,1
stage1,8,316.3008961833031,3611.975452632708,103484.54162121147,3611.975452632708,3611.975452632708,3611.975452632708,0,-5.506354233251606,0,0,1,12,0,1
stage1,9,316.2977331743413,3611.975452632708,3571.663880664451,3571.663880664451,3571.663880664451,3571.663880664451,1,0.010044479882881544,0,0,1,12,0,1
stage1,10,316.2945701970096,3571.663880664451,3531.537314360272,3531.537314360272,3531.537314360272,3531.537314360272,1,0.010111228514325577,1,0,0,8,0,1
stage1,11,316.29140725130765,3531.537314360272,3531.436957927773,3531.436957927773,3531.436957927773,3531.436957927773,1,2.557548772927016e-05,0,0,0,11,0,1
stage1,12,316.28824433723514,3531.436957927773,3399.540526902128,3399.540526902128,3399.540526902128,3399.540526902128,1,0.03361430186558876,2,0,1,6,0,1
stage1,13,316.2850814547918,3399.540526902128,3398.539688107566,3398.539688107566,3398.539688107566,3398.539688107566,1,0.0002649637231790383,1,0,0,4,0,1
stage1,14,316.28191860397726,3398.539688107566,3504.3255807147734,3398.539688107566,3504.3255807147734,3398.539688107566,1,-0.02801418023148109,1,0,1,5,0,1
stage1,15,316.27875578479126,3504.3255807147734,3484.3964255539327,3398.539688107566,3484.3964255539327,3398.539688107566,1,0.005118314275210197,1,0,1,7,0,1
