stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,267.7613599273516,3711.960633930809,3711.960633930809,3711.960633930809,3711.960633930809,3711.960633930809,1,0.0,0,0,1,6,0,1
stage1,2,267.75868231375233,3711.960633930809,3711.960633930809,3711.960633930809,3711.960633930809,3711.960633930809,1,0.0,1,0,1,8,0,0
stage1,3,267.75600472692923,3711.960633930809,3369.0646710634455,3369.0646710634455,3369.0646710634455,3369.0646710634455,1,0.0831383726863035,2,0,0,12,0,1
stage1,4,267.753327166882,3369.0646710634455,3352.935952507946,3352.935952507946,3352.935952507946,3352.935952507946,1,0.004308568732629238,0,0,1,10,0,1
stage1,5,267.75064963361035,3352.935952507946,3290.306738566324,3290.306738566324,3290.306738566324,3290.306738566324,1,0.01681102572367913,1,0,0,12,0,1
stage1,6,267.74797212711405,3290.306738566324,3288.313820109318,3288.313820109318,3288.313820109318,3288.313820109318,1,0.0005451244378774639,1,0,0,12,0,1
stage1,7,267.74529464739277,3288.313820109318,3156.4652867041445,3156.4652867041445,3156.4652867041445,3156.4652867041445,1,0.036086482786095865,2,0,1,12,0,1
stage1,8,267.7426171944463,3156.4652867041445,3156.4652867041445,3156.4652867041445,3156.4652867041445,3156.4652867041445,1,0.0,1,0,1,6,0,0
stage1,9,267.7399397682744,3156.4652867041445,3118.3875841043673,3118.3875841043673,3118.3875841043673,3118.3875841043673,1,0.010857059789047392,1,0,1,5,0,1
stage1,10,267.7372623688767,3118.3875841043673,3118.3875841043673,3118.3875841043673,3118.3875841043673,3118.3875841043673,1,0.0,1,0,0,9,0,0
stage1,11,267.73458499625303,3118.3875841043673,3118.3875841043673,3118.3875841043673,3118.3875841043673,3118.3875841043673,1,0.0,0,0,0,6,0,0
stage1,12,267.73190765040306,3118.3875841043673,3118.3875841043673,3118.3875841043673,3118.3875841043673,3118.3875841043673,1,0.0,0,0,0,6,0,0
