stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,272.0111772804756,3770.8756122550617,3770.8756122550617,3770.8756122550617,3770.8756122550617,3770.8756122550617,1,0.0,1,0,1,7,0,1
stage1,2,272.00845716870276,3770.8756122550617,3770.8756122550617,3770.8756122550617,3770.8756122550617,3770.8756122550617,1,0.0,0,0,0,6,0,0
stage1,3,272.0057370841311,3770.8756122550617,3643.4368050378853,3643.4368050378853,3643.4368050378853,3643.4368050378853,1,0.030415993071399357,1,0,0,8,0,1
stage1,4,272.0030170267603,3643.4368050378853,3647.2091870094623,3643.4368050378853,3647.2091870094623,3643.4368050378853,1,-0.000931851972765046,0,0,1,8,0,1
stage1,5,272.00029699659,3647.2091870094623,3647.2091870094623,3643.4368050378853,3647.2091870094623,3643.4368050378853,1,0.0,0,0,0,11,0,0
stage1,6,271.99757699362004,3647.2091870094623,3555.7555635540202,3555.7555635540202,3555.7555635540202,3555.7555635540202,1,0.022567463748188986,1,0,1,8,0,1
stage1,7,271.9948570178501,3555.7555635540202,3536.4849734781696,3536.4849734781696,3536.4849734781696,3536.4849734781696,1,0.004877593737329473,2,0,0,7,0,1
stage1,8,271.9921370692799,3536.4849734781696,3442.890372136333,3442.890372136333,3442.890372136333,3442.890372136333,1,0.023818888483727037,2,0,0,6,0,1
stage1,9,271.98941714790925,3442.890372136333,3442.890372136333,3442.890372136333,3442.890372136333,3442.890372136333,1,0.0,1,0,1,5,0,0
stage1,10,271.98669725373776,3442.890372136333,3440.3138809137918,3440.3138809137918,3440.3138809137918,3440.3138809137918,1,0.0006735161011962014,1,0,0,6,0,1
stage1,11,271.9839773867652,3440.3138809137918,3378.203765379457,3378.203765379457,3378.203765379457,3378.203765379457,1,0.016248256966034127,2,0,0,8,0,1
stage1,12,271.98125754699134,3378.203765379457,3375.6977234003134,3375.6977234003134,3375.6977234003134,3375.6977234003134,1,0.000667644090727535,2,0,1,6,0,1
stage1,13,271.9785377344159,3375.6977234003134,3376.032810891406,3375.6977234003134,3376.032810891406,3375.6977234003134,1,-8.933819515080273e-05,0,0,1,7,0,1
stage1,14,271.97581794903857,3376.032810891406,3339.4502797255263,3339.4502797255263,3339.4502797255263,3339.4502797255263,1,0.009752357246965946,2,0,1,6,0,1
stage1,15,271.9730981908591,3339.4502797255263,3318.4954944039373,3318.4954944039373,3318.4954944039373,3318.4954944039373,1,0.005647428531554663,2,0,0,10,0,1
stage1,16,271.9703784598772,3318.4954944039373,3318.1604069128443,3318.1604069128443,3318.1604069128443,3318.1604069128443,1,9.087815321498156e-05,2,0,0,12,0,1
stage1,17,271.96765875609265,3318.1604069128443,3318.1604069128443,3318.1604069128443,3318.1604069128443,3318.1604069128443,1,0.0,1,0,0,10,0,0
stage1,18,271.9649390795051,3318.1604069128443,3318.1604069128443,3318.1604069128443,3318.1604069128443,3318.1604069128443,1,0.0,2,0,0,12,0,0
stage1,19,271.9622194301143,3318.1604069128443,3318.1604069128443,3318.1604069128443,3318.1604069128443,3318.1604069128443,1,0.0,1,0,1,4,0,0
stage1,20,271.95949980792005,3318.1604069128443,3318.1604069128443,3318.1604069128443,3318.1604069128443,3318.1604069128443,1,0.0,2,0,0,4,0,0
stage1,21,271.956780212922,3318.1604069128443,3303.9406428918296,3303.9406428918296,3303.9406428918296,3303.9406428918296,1,0.0038568923890030023,0,0,1,11,0,1
stage1,22,271.9540606451199,3303.9406428918296,103294.14242244737,3303.9406428918296,3303.9406428918296,3303.9406428918296,0,-6.0516430401404016,1,0,0,4,0,1
stage1,23,271.95134110451346,3303.9406428918296,3303.9406428918296,3303.9406428918296,3303.9406428918296,3303.9406428918296,1,0.0,0,0,0,4,0,0
stage1,24,271.94862159110244,3303.9406428918296,3303.887467113821,3303.887467113821,3303.887467113821,3303.887467113821,1,1.448518765332862e-05,0,0,0,8,0,1
stage1,25,271.94590210488656,3303.887467113821,3303.887467113821,3303.887467113821,3303.887467113821,3303.887467113821,1,0.0,2,0,0,6,0,0
stage1,26,271.94318264586553,3303.887467113821,3303.887467113821,3303.887467113821,3303.887467113821,3303.887467113821,1,0.0,2,0,0,11,0,0
stage1,27,271.9404632140391,3303.887467113821,3303.887467113821,3303.887467113821,3303.887467113821,3303.887467113821,1,0.0,2,0,1,12,0,0
stage1,28,271.937743809407,3303.887467113821,103295.00659535755,3303.887467113821,3303.887467113821,3303.887467113821,0,-6.051990317389004,1,0,0,11,0,1
stage1,29,271.9350244319689,3303.887467113821,3303.887467113821,3303.887467113821,3303.887467113821,3303.887467113821,1,0.0,2,0,1,10,0,0
stage1,30,271.93230508172456,3303.887467113821,3303.887467113821,3303.887467113821,3303.887467113821,3303.887467113821,1,0.0,1,0,1,9,0,0
stage1,31,271.92958575867374,3303.887467113821,3329.415774430977,3303.887467113821,3303.887467113821,3303.887467113821,0,-0.006954073591831796,2,0,1,11,0,1
stage1,32,271.9268664628162,3303.887467113821,3308.2744423275826,3303.887467113821,3308.2744423275826,3303.887467113821,1,-0.0011950400041423185,2,0,1,6,0,1
stage1,33,271.92414719415154,3308.2744423275826,3308.2744423275826,3303.887467113821,3308.2744423275826,3303.887467113821,1,0.0,1,0,0,5,0,0
stage1,34,271.9214279526796,3308.2744423275826,3308.2744423275826,3303.887467113821,3308.2744423275826,3303.887467113821,1,0.0,0,0,0,9,0,0
stage1,35,271.9187087384001,3308.2744423275826,3308.2744423275826,3303.887467113821,3308.2744423275826,3303.887467113821,1,0.0,1,0,1,9,0,0
stage1,36,271.9159895513127,3308.2744423275826,3308.2744423275826,3303.887467113821,3308.2744423275826,3303.887467113821,1,0.0,1,0,1,6,0,0
stage1,37,271.9132703914172,3308.2744423275826,3306.893623431631,3303.887467113821,3306.893623431631,3303.887467113821,1,0.00037564507661644016,0,0,1,6,0,1
stage1,38,271.9105512587133,3306.893623431631,3306.893623431631,3303.887467113821,3306.893623431631,3303.887467113821,1,0.0,2,0,0,4,0,0
stage1,39,271.90783215320073,3306.893623431631,3306.893623431631,3303.887467113821,3306.893623431631,3303.887467113821,1,0.0,1,0,1,9,0,0
stage1,40,271.9051130748792,3306.893623431631,3306.893623431631,3303.887467113821,3306.893623431631,3303.887467113821,1,0.0,2,0,0,4,0,0
stage1,41,271.90239402374846,3306.893623431631,3306.726880255811,3303.887467113821,3306.726880255811,3303.887467113821,1,4.53806125406484e-05,1,0,1,11,0,1
stage1,42,271.8996749998082,3306.726880255811,3306.726880255811,3303.887467113821,3306.726880255811,3303.887467113821,1,0.0,0,0,1,4,0,0
stage1,43,271.8969560030582,3306.726880255811,3312.0422034285684,3303.887467113821,3312.0422034285684,3303.887467113821,1,-0.001446684600426267,0,0,1,9,0,1
stage1,44,271.8942370334982,3312.0422034285684,3312.0422034285684,3303.887467113821,3312.0422034285684,3303.887467113821,1,0.0,0,0,1,4,0,0
stage1,45,271.89151809112786,3312.0422034285684,3311.98902765056,3303.887467113821,3311.98902765056,3303.887467113821,1,1.4449755549070413e-05,1,0,0,5,0,1
stage1,46,271.888799175947,3311.98902765056,3311.98902765056,3303.887467113821,3311.98902765056,3303.887467113821,1,0.0,2,0,1,4,0,0
stage1,47,271.8860802879552,3311.98902765056,3307.9377133788475,3303.887467113821,3307.9377133788475,3303.887467113821,1,0.0011009042645070456,1,0,0,11,0,1
stage1,48,271.88336142715235,3307.9377133788475,3312.3892347945243,3303.887467113821,3312.3892347945243,3303.887467113821,1,-0.001211138062819463,2,0,1,11,0,1
stage1,49,271.8806425935381,3312.3892347945243,3312.3892347945243,3303.887467113821,3312.3892347945243,3303.887467113821,1,0.0,2,0,0,4,0,0
stage1,50,271.87792378711214,3312.3892347945243,3312.3892347945243,3303.887467113821,3312.3892347945243,3303.887467113821,1,0.0,0,0,0,9,0,0
stage1,51,271.8752050078743,3312.3892347945243,3312.3892347945243,3303.887467113821,3312.3892347945243,3303.887467113821,1,0.0,0,0,0,6,0,0
stage1,52,271.87248625582424,3312.3892347945243,3312.3892347945243,3303.887467113821,3312.3892347945243,3303.887467113821,1,0.0,2,0,1,4,0,0
stage1,53,271.8697675309617,3312.3892347945243,3312.3892347945243,3303.887467113821,3312.3892347945243,3303.887467113821,1,0.0,2,0,0,10,0,0
stage1,54,271.86704883328645,3312.3892347945243,3312.3892347945243,3303.887467113821,3312.3892347945243,3303.887467113821,1,0.0,1,0,0,7,0,0
stage1,55,271.8643301627981,3312.3892347945243,3312.3892347945243,3303.887467113821,3312.3892347945243,3303.887467113821,1,0.0,1,0,0,6,0,0
stage1,56,271.86161151949653,3312.3892347945243,3303.0357680857705,3303.0357680857705,3303.0357680857705,3303.0357680857705,1,0.0025414042375972775,2,0,1,9,0,1
stage1,57,271.85889290338133,3303.0357680857705,3294.515843100785,3294.515843100785,3294.515843100785,3294.515843100785,1,0.0023214803062610923,2,0,0,12,0,1
stage1,58,271.8561743144523,3294.515843100785,3294.515843100785,3294.515843100785,3294.515843100785,3294.515843100785,1,0.0,1,0,0,6,0,0
stage1,59,271.8534557527092,3294.515843100785,3255.793763661235,3255.793763661235,3255.793763661235,3255.793763661235,1,0.010578146579132633,2,0,0,8,0,1
stage1,60,271.85073721815166,3255.793763661235,103257.09702170624,3255.793763661235,3255.793763661235,3255.793763661235,0,-6.144190075373553,0,0,1,9,0,1
stage1,61,271.8480187107795,3255.793763661235,3171.468523441436,3171.468523441436,3171.468523441436,3171.468523441436,1,0.023310050238709096,0,0,1,5,0,1
stage1,62,271.84530023059244,3171.468523441436,3146.0807510865056,3146.0807510865056,3146.0807510865056,3146.0807510865056,1,0.007204547341571382,1,0,0,10,0,1
stage1,63,271.84258177759017,3146.0807510865056,3146.0807510865056,3146.0807510865056,3146.0807510865056,3146.0807510865056,1,0.0,0,0,0,9,0,0
stage1,64,271.8398633517724,3146.0807510865056,3146.9399677910196,3146.0807510865056,3146.9399677910196,3146.0807510865056,1,-0.00024579630824654635,1,0,0,11,0,1
stage1,65,271.8371449531389,3146.9399677910196,3002.3064799976405,3002.3064799976405,3002.3064799976405,3002.3064799976405,1,0.04136403628487821,2,0,1,12,0,1
stage1,66,271.83442658168934,3002.3064799976405,3004.4772580634353,3002.3064799976405,3004.4772580634353,3002.3064799976405,1,-0.0006507331187643688,2,0,1,12,0,1
stage1,67,271.8317082374235,3004.4772580634353,103005.2095327416,3002.3064799976405,3004.4772580634353,3002.3064799976405,0,-6.65788596541911,0,0,1,12,0,1
stage1,68,271.82898992034114,3004.4772580634353,3001.691020699454,3001.691020699454,3001.691020699454,3001.691020699454,1,0.0008346255977985222,1,0,0,5,0,1
stage1,69,271.82627163044197,3001.691020699454,2951.10865975579,2951.10865975579,2951.10865975579,2951.10865975579,1,0.015166159519872711,1,0,0,11,0,1
stage1,70,271.82355336772565,2951.10865975579,2951.10865975579,2951.10865975579,2951.10865975579,2951.10865975579,1,0.0,1,0,1,4,0,0
stage1,71,271.820835132192,2951.10865975579,2918.3808163540375,2918.3808163540375,2918.3808163540375,2918.3808163540375,1,0.009981014749899037,0,0,1,8,0,1
stage1,72,271.81811692384065,2918.3808163540375,2919.0101018742766,2918.3808163540375,2919.0101018742766,2918.3808163540375,1,-0.0001940654780354465,0,0,1,6,0,1
stage1,73,271.81539874267145,2919.0101018742766,2917.6183289462283,2917.6183289462283,2917.6183289462283,2917.6183289462283,1,0.00042911658114482806,0,0,0,7,0,1
stage1,74,271.81268058868403,2917.6183289462283,2914.49522332061,2914.49522332061,2914.49522332061,2914.49522332061,1,0.0009633868265667542,0,0,0,8,0,1
stage1,75,271.8099624618782,2914.49522332061,2914.49522332061,2914.49522332061,2914.49522332061,2914.49522332061,1,0.0,1,0,0,4,0,0
stage1,76,271.8072443622536,2914.49522332061,2914.49522332061,2914.49522332061,2914.49522332061,2914.49522332061,1,0.0,0,0,0,5,0,0
stage1,77,271.80452628981,2914.49522332061,2913.3721176949925,2913.3721176949925,2913.3721176949925,2913.3721176949925,1,0.00034681651044328764,0,0,1,11,0,1
stage1,78,271.8018082445471,2913.3721176949925,2915.0810097582375,2913.3721176949925,2915.0810097582375,2913.3721176949925,1,-0.0005279115728399785,1,0,1,8,0,1
stage1,79,271.79909022646467,2915.0810097582375,2921.6982504542634,2913.3721176949925,2915.0810097582375,2913.3721176949925,0,-0.00204300210062334,2,0,1,6,0,1
stage1,80,271.79637223556244,2915.0810097582375,2821.4869659435294,2821.4869659435294,2821.4869659435294,2821.4869659435294,1,0.028896157311327456,0,0,1,7,0,1
