stage,iteration,temperature,current_cost,new_cost,best_cost,current_distance,best_distance,accepted,reward,rem_idx,ins_idx,noise_idx,q_removed,unassigned,is_unvisited
stage1,1,246.27871551706863,3414.147945851619,3409.725136121635,3409.725136121635,3409.725136121635,3409.725136121635,1,0.0011658922870704472,1,0,1,8,0,1
stage1,2,246.27625272991347,3409.725136121635,3406.5083087581684,3406.5083087581684,3406.5083087581684,3406.5083087581684,1,0.0008490844603424447,1,0,0,6,0,1
stage1,3,246.27378996738616,3406.5083087581684,3204.8329847752566,3204.8329847752566,3204.8329847752566,3204.8329847752566,1,0.053282650483476635,2,0,0,10,0,1
stage1,4,246.2713272294865,3204.8329847752566,3043.5503275701785,3043.5503275701785,3043.5503275701785,3043.5503275701785,1,0.04529234196419425,2,0,0,6,0,1
stage1,5,246.26886451621422,3043.5503275701785,3043.948360123734,3043.5503275701785,3043.948360123734,3043.5503275701785,1,-0.00011770112521379708,1,0,1,7,0,1
stage1,6,246.26640182756907,3043.948360123734,3043.7904925443518,3043.5503275701785,3043.7904925443518,3043.5503275701785,1,4.6676488768731724e-05,2,0,1,9,0,1
stage1,7,246.26393916355082,3043.7904925443518,3045.236977186786,3043.5503275701785,3045.236977186786,3043.5503275701785,1,-0.00042770229468149374,2,0,1,4,0,1
stage1,8,246.26147652415918,3045.236977186786,3014.4643024127213,3014.4643024127213,3014.4643024127213,3014.4643024127213,1,0.00909466406198824,1,0,0,9,0,1
stage1,9,246.25901390939396,3014.4643024127213,3012.6032559686205,3012.6032559686205,3012.6032559686205,3012.6032559686205,1,0.0005556349757899345,0,0,0,6,0,1
stage1,10,246.25655131925487,3012.6032559686205,2929.914577293475,2929.914577293475,2929.914577293475,2929.914577293475,1,0.024702824927308062,0,0,0,11,0,1
stage1,11,246.25408875374168,2929.914577293475,302988.30949944665,2929.914577293475,2929.914577293475,2929.914577293475,0,-20.499207410315027,2,0,0,12,0,1
stage1,12,246.25162621285415,2929.914577293475,2930.3745129483777,2929.914577293475,2930.3745129483777,2929.914577293475,1,-0.00014128128260824062,2,0,0,6,0,1
stage1,13,246.24916369659203,2930.3745129483777,2926.6947505585917,2926.6947505585917,2926.6947505585917,2926.6947505585917,1,0.0011301579836207557,0,0,0,7,0,1
stage1,14,246.2467012049551,2926.6947505585917,2929.499518213329,2926.6947505585917,2929.499518213329,2926.6947505585917,1,-0.0008625056947881674,2,0,1,4,0,1
stage1,15,246.24423873794305,2929.499518213329,2940.369237333547,2926.6947505585917,2940.369237333547,2926.6947505585917,1,-0.003339391983980511,0,0,1,9,0,1
stage1,16,246.2417762955557,2940.369237333547,402819.82228697225,2926.6947505585917,2940.369237333547,2926.6947505585917,0,-27.17437937275947,1,0,1,10,0,1
stage1,17,246.23931387779274,2940.369237333547,2941.044659263083,2926.6947505585917,2941.044659263083,2926.6947505585917,1,-0.0002067358510162689,1,0,1,4,0,1
stage1,18,246.23685148465398,2941.044659263083,2941.044659263083,2926.6947505585917,2941.044659263083,2926.6947505585917,1,0.0,0,0,1,4,0,0
stage1,19,246.23438911613914,2941.044659263083,2940.74562534713,2926.6947505585917,2940.74562534713,2926.6947505585917,1,9.150847931189133e-05,2,0,0,5,0,1
stage1,20,246.231926772248,2940.74562534713,2891.6575695464785,2891.6575695464785,2891.6575695464785,2891.6575695464785,1,0.015023145776293184,2,0,0,12,0,1
stage1,21,246.22946445298027,2891.6575695464785,2878.3280580987694,2878.3280580987694,2878.3280580987694,2878.3280580987694,1,0.004148679438838167,1,0,0,8,0,1
stage1,22,246.22700215833575,2878.3280580987694,2870.550585471918,2870.550585471918,2870.550585471918,2870.550585471918,1,0.002431871983622907,2,0,0,10,0,1
stage1,23,246.22453988831418,2870.550585471918,2869.5640364843866,2869.5640364843866,2869.5640364843866,2869.5640364843866,1,0.0003093114238334736,2,0,0,11,0,1
stage1,24,246.2220776429153,2869.5640364843866,2865.411831600604,2865.411831600604,2865.411831600604,2865.411831600604,1,0.0013022829767489201,1,0,1,7,0,1
stage1,25,246.2196154221389,2865.411831600604,2778.1895359958985,2778.1895359958985,2778.1895359958985,2778.1895359958985,1,0.027395735991075695,2,0,1,12,0,1
stage1,26,246.2171532259847,2778.1895359958985,2778.1895359958985,2778.1895359958985,2778.1895359958985,2778.1895359958985,1,0.0,1,0,1,4,0,0
stage1,27,246.21469105445246,2778.1895359958985,2774.632967905891,2774.632967905891,2774.632967905891,2774.632967905891,1,0.001152157273481149,1,0,0,9,0,1
stage1,28,246.2122289075419,2774.632967905891,2749.1185528285773,2749.1185528285773,2749.1185528285773,2749.1185528285773,1,0.008276040051132635,1,0,0,5,0,1
stage1,29,246.20976678525284,2749.1185528285773,2757.167248205802,2749.1185528285773,2757.167248205802,2749.1185528285773,1,-0.002634963061905437,0,0,1,9,0,1
stage1,30,246.207304687585,2757.167248205802,2754.2351765958997,2749.1185528285773,2754.2351765958997,2749.1185528285773,1,0.0009570926285408708,1,0,0,9,0,1
stage1,31,246.20484261453814,2754.2351765958997,2708.290142103006,2708.290142103006,2708.290142103006,2708.290142103006,1,0.015013435088978695,0,0,0,7,0,1
stage1,32,246.202380566112,2708.290142103006,2706.420631331223,2706.420631331223,2706.420631331223,2706.420631331223,1,0.00062126271792219,2,0,0,6,0,1
stage1,33,246.19991854230634,2706.420631331223,2706.2282623373308,2706.2282623373308,2706.2282623373308,2706.2282623373308,1,6.397087448220652e-05,2,0,1,6,0,1
stage1,34,246.19745654312092,2706.2282623373308,2710.356938633392,2706.2282623373308,2710.356938633392,2706.2282623373308,1,-0.0013730581112348004,0,0,1,10,0,1
stage1,35,246.1949945685555,2710.356938633392,2719.888574236917,2706.2282623373308,2719.888574236917,2706.2282623373308,1,-0.0031650709620179964,1,0,1,10,0,1
stage1,36,246.19253261860982,2719.888574236917,2716.2383443749613,2706.2282623373308,2716.2383443749613,2706.2282623373308,1,0.0012078461253442474,1,0,0,12,0,1
stage1,37,246.19007069328364,2716.2383443749613,2715.4883226773677,2706.2282623373308,2715.4883226773677,2706.2282623373308,1,0.00024851262748431765,2,0,1,4,0,1
stage1,38,246.18760879257673,2715.4883226773677,2714.848406920395,2706.2282623373308,2714.848406920395,2706.2282623373308,1,0.00021208862379033832,1,0,0,8,0,1
stage1,39,246.1851469164888,2714.848406920395,2710.0156120040247,2706.2282623373308,2710.0156120040247,2706.2282623373308,1,0.0016021209190340254,1,0,0,6,0,1
stage1,40,246.18268506501965,2710.0156120040247,2710.0156120040247,2706.2282623373308,2710.0156120040247,2706.2282623373308,1,0.0,1,0,0,6,0,0
stage1,41,246.18022323816902,2710.0156120040247,2710.0156120040247,2706.2282623373308,2710.0156120040247,2706.2282623373308,1,0.0,0,0,0,6,0,0
stage1,42,246.17776143593665,2710.0156120040247,2710.0156120040247,2706.2282623373308,2710.0156120040247,2706.2282623373308,1,0.0,1,0,0,11,0,0
stage1,43,246.1752996583223,2710.0156120040247,2708.815865141695,2706.2282623373308,2708.815865141695,2706.2282623373308,1,0.000398437622024629,0,0,1,9,0,1
stage1,44,246.17283790532574,2708.815865141695,2705.6338226436897,2705.6338226436897,2705.6338226436897,2705.6338226436897,1,0.0010572288375368022,2,0,0,8,0,1
stage1,45,246.1703761769467,2705.6338226436897,2705.6338226436897,2705.6338226436897,2705.6338226436897,2705.6338226436897,1,0.0,0,0,1,4,0,0
stage1,46,246.16791447318494,2705.6338226436897,2710.563929239491,2705.6338226436897,2710.563929239491,2705.6338226436897,1,-0.00163994695035469,1,0,1,6,0,1
stage1,47,246.16545279404022,2710.563929239491,2706.023805852574,2705.6338226436897,2706.023805852574,2705.6338226436897,1,0.0015074763609695609,1,0,1,12,0,1
stage1,48,246.1629911395123,2706.023805852574,2705.3521920295716,2705.3521920295716,2705.3521920295716,2705.3521920295716,1,0.00022337292059096606,0,0,0,8,0,1
stage1,49,246.1605295096009,2705.3521920295716,2705.3521920295716,2705.3521920295716,2705.3521920295716,2705.3521920295716,1,0.0,2,0,0,8,0,0
stage1,50,246.15806790430582,2705.3521920295716,2699.397776845837,2699.397776845837,2699.397776845837,2699.397776845837,1,0.001980878379217855,1,0,0,8,0,1
stage1,51,246.15560632362678,2699.397776845837,102702.87192733755,2699.397776845837,2699.397776845837,2699.397776845837,0,-7.411170655198563,1,0,1,9,0,1
stage1,52,246.15314476756356,2699.397776845837,2704.767130119322,2699.397776845837,2704.767130119322,2699.397776845837,1,-0.0017901837171188288,1,0,1,11,0,1
stage1,53,246.1506832361159,2704.767130119322,2707.834769693856,2699.397776845837,2707.834769693856,2699.397776845837,1,-0.0010207442948919748,0,0,0,10,0,1
stage1,54,246.14822172928353,2707.834769693856,2707.278043309151,2699.397776845837,2707.278043309151,2699.397776845837,1,0.00018503852297120342,0,0,0,12,0,1
stage1,55,246.14576024706625,2707.278043309151,2709.3545095845398,2699.397776845837,2709.3545095845398,2699.397776845837,1,-0.0006902946863800738,1,0,1,8,0,1
stage1,56,246.14329878946378,2709.3545095845398,2711.851865810202,2699.397776845837,2711.851865810202,2699.397776845837,1,-0.0008295778921307498,1,0,1,9,0,1
stage1,57,246.1408373564759,2711.851865810202,2717.1751583000605,2699.397776845837,2717.1751583000605,2699.397776845837,1,-0.0017666758650333669,1,0,1,5,0,1
stage1,58,246.13837594810235,2717.1751583000605,2706.74046865886,2699.397776845837,2706.74046865886,2699.397776845837,1,0.003456244124856371,1,0,0,8,0,1
stage1,59,246.13591456434287,2706.74046865886,2704.154682221233,2699.397776845837,2704.154682221233,2699.397776845837,1,0.0008597823917035892,1,0,0,7,0,1
stage1,60,246.13345320519724,2704.154682221233,2702.013617165317,2699.397776845837,2702.013617165317,2699.397776845837,1,0.0007125918361820769,1,0,0,5,0,1
stage1,61,246.1309918706652,2702.013617165317,2698.2577964165807,2698.2577964165807,2698.2577964165807,2698.2577964165807,1,0.001251007268205014,1,0,1,5,0,1
stage1,62,246.12853056074653,2698.2577964165807,2698.2577964165807,2698.2577964165807,2698.2577964165807,2698.2577964165807,1,0.0,2,0,0,4,0,0
stage1,63,246.12606927544093,2698.2577964165807,2698.2577964165807,2698.2577964165807,2698.2577964165807,2698.2577964165807,1,0.0,0,0,0,7,0,0
stage1,64,246.12360801474819,2698.2577964165807,2697.4329398559503,2697.4329398559503,2697.4329398559503,2697.4329398559503,1,0.00027512971723951316,2,0,0,10,0,1
stage1,65,246.12114677866805,2697.4329398559503,402663.0768855414,2697.4329398559503,2697.4329398559503,2697.4329398559503,0,-29.650173802058248,1,0,0,12,0,1
stage1,66,246.11868556720026,2697.4329398559503,2696.761326032948,2696.761326032948,2696.761326032948,2696.761326032948,1,0.00022408432542321145,2,0,0,7,0,1
stage1,67,246.1162243803446,2696.761326032948,2708.459495714256,2696.761326032948,2708.459495714256,2696.761326032948,1,-0.0039040728638246257,0,0,1,12,0,1
